,Name,Age,Club,League,Tier,Forwards,Midfielders,Center Backs,Att Mid / Wingers,Fullbacks,MF,FW,DF,FB,DM,AM,CB,CM,WM,left,right,Position,Detailed,Side,Per 90 Minutes_npxG+xAG,Standard_SoT/90,Standard_Dist,Expected_np:G-xG,Long_Cmp,Expected_xA,Expected_A-xAG,CrsPA,PrgP,SCA_SCA90,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Blocks_Pass,Blocks_Sh,Int,Clr,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ,Carries_PrgDist,Carries_PrgC,Carries_CPA,Receiving_PrgR,Performance_Fld,Performance_PKwon,Performance_Recov,Aerial Duels_Won,PK_Accuracy,Goals/npxG,Shot_Accuracy,Goals/SoT,Expected:A-xAG,Long_pass_acc,Overall_pass_acc,Aerial_acc,Take-On-Eff,Set-Piece-Eff,PrgP%,Through-Ball%,Switches%,Long-Ball%,Skill_Passes,Attacking_Passes,Attacking_Carries,Tackle_acc,Challenges_acc,PrgC%,Avg-Carry-Prog-Dist,Avg-Pass-Prog-Dist,Defensive-actions,On-the-ball-vertical-position,Off-the-ball-vertical-position,Carries-Succes%
1682,Marcelo dos Santos Ferreira,35,Moreirense,Primeira Liga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,DF,CB,right,18.05852962169879,19.7072474116387,41.72426336849763,5.485837217640731,97.13158838293296,23.01900322696307,27.285765507350305,6.023664395840803,67.08497669415561,7.816421656507709,7.708856220867695,82.46683399067766,6.722839727500897,10.290426676228039,67.46428571428571,95.69738257439943,61.74256005736824,16.31409107206884,89.63786303334528,56.50770885622087,98.09967730369308,85.14285714285714,97.454284689853,10.82825385442811,59.770527070634635,16.063105055575473,81.71387594119757,11.903908210828254,3.60344209394048,7.852276801721048,52.25,26.396848137535816,83.79347436357118,96.91645751165292,,47.44368966750089,18.33810888252149,68.35488505747126,58.27980014275518,54.44364161849711,77.37881508078995,85.30685920577618,96.5103598691385,10.679258990192517,2.2262118491921004,25.24236983842011,94.61400359066428,97.12746858168761,65.86590175690212,68.91358910003585,1.4342058085335245,7.338129496402877,86.42288196958725,2.512562814070352,19.27494615936827,99.13824057450628,95.62567228397275,0.3946896304269824,1.1947863866763215,91.6367552045944
1683,Marco Asensio,28,Paris Saint-Germain,Ligue 1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,FW-MF,WM,,97.50178443968593,95.07318814709032,29.719898144779922,82.14413768375762,34.564359985657944,76.26389386877017,24.45320903549659,70.24022947292936,49.22911437791323,94.2631767658659,67.62280387235569,62.88992470419505,50.986016493366805,28.576550735030477,21.17857142857143,14.091072068841878,11.97561850125493,22.30190032269631,9.358192900681248,15.77626389386877,11.150950161348154,17.857142857142858,4.195051989960559,72.49910362136967,64.57511652922194,58.94585873072786,58.802438149874504,76.26389386877017,70.70634636070277,69.66654714951595,37.107142857142854,85.27936962750717,10.756543564001435,2.904266762280387,4.990215264187866,75.2592062924562,25.859598853868192,76.14942528735632,9.493219129193434,51.047687861271676,65.1705565529623,24.657039711191338,86.58669574700109,89.72030512168543,71.8132854578097,80.10771992818671,83.23159784560144,38.563734290843804,76.29974901398352,58.73072785944783,73.5747579777698,97.55395683453237,6.915278783490224,83.30940416367551,80.94041636755205,23.23159784560144,5.019720329867336,75.92393254395408,62.563359884141924,63.92677674084709
1684,Marco Brescianini,24,Atalanta,Serie A,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,MF,,,34.93932905067808,57.47947161727954,50.81847944707166,89.92470419505199,34.74363571172463,48.61957690928648,35.81929006812478,60.16493366798136,37.07422015059161,31.55252778773754,58.049480100394405,58.51559698816781,47.29293653639297,27.321620652563645,60.464285714285715,53.46002151308713,62.56722839727501,65.61491574040875,45.60774471136608,49.910362136966654,52.88633918967371,52.82142857142858,44.926496952312654,42.34492649695231,56.471853711007526,66.11688777339549,45.894585873072785,66.36787378988885,68.7701685191825,44.99820724273933,48.07142857142857,26.396848137535816,57.76263893868771,42.2373610613123,,76.76081515909904,42.94412607449857,45.33045977011494,32.22698072805139,35.8742774566474,47.93536804308797,42.99638989169675,68.62958924027626,73.41082455503087,41.72351885098743,75.40394973070018,51.77737881508079,42.47755834829444,54.60738615991395,42.63176765865902,60.27249910362137,42.62589928057554,48.26212889210717,71.64393395549175,60.588657573582196,33.141831238779176,43.2771602724991,54.5389307499103,53.76538740043447,32.98636037329505
1685,Marco D'Alessandro,33,Catanzaro,Serie B,2,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,DF-FW-MF,WM,,46.0028551034975,55.658693323812926,44.05238268461258,63.033345285048405,10.935819290068125,46.109716744352816,63.2126210111151,75.94119756185013,12.441735389028326,58.44388669774112,75.5467909645034,35.460738615991396,77.16027249910363,77.48296880602366,52.96428571428572,51.23700250986016,36.07027608461814,50.842595912513445,41.19756185012549,40.55216923628541,25.493008246683402,25.428571428571427,38.651846539978486,40.12190749372535,52.0258157045536,73.7540337038365,55.037647902474006,76.44316959483686,79.06059519541054,57.33237719612765,70.14285714285714,26.396848137535816,20.72427393330943,3.0118321979204015,,90.52556310332498,32.808022922636106,74.67672413793103,30.299785867237688,15.10115606936416,24.021543985637344,5.5234657039711195,71.97382769901853,48.85579367962223,40.35906642728905,23.375224416517057,31.8491921005386,21.4721723518851,64.71853711007529,18.68053065614916,69.02115453567586,63.16546762589928,62.128892107168724,97.91816223977028,99.13854989231874,28.402154398563734,28.14628899247042,65.410836024399,37.364228819695875,34.85283560660445
1686,Marco Friedl,26,Werder Bremen,Bundesliga,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,DF,CB-FB,,22.198429693076374,7.497322384862549,30.22917424518007,68.80602366439584,72.31982789530298,18.967371817855863,62.2803872355683,46.43241305127286,32.090354965937614,12.72857655073503,21.011115095016134,9.178917174614558,17.640731444962352,21.835783434922913,56.214285714285715,64.93366798135533,35.7475797776981,11.688777339548226,64.18070993187523,31.40910720688419,77.59053424166368,68.67857142857143,74.36357117246325,10.864108999641449,2.223019003226963,15.059160989602008,36.177841520258156,11.0075295804948,18.106848332735748,17.389745428468988,33.464285714285715,26.396848137535816,42.16565077088562,42.667622803872355,79.99021526418787,68.46621380050054,84.02578796561605,80.42385057471265,21.16345467523198,60.115606936416185,74.32675044883304,74.18772563176896,88.04071246819338,57.210316018888484,26.929982046678635,18.707360861759426,94.7576301615799,94.18312387791742,44.962352097525994,24.16636787378989,8.569379705987808,64.35251798561151,80.12309920347575,14.60875807609476,43.82627422828428,89.12028725314183,62.459662961635,11.98421241478292,10.209992758870385,83.38119167264895
1687,Marco Grüll,26,Werder Bremen,Bundesliga,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,FW-MF,AM,left,93.29050678087081,87.75437343805783,96.39869043288468,0.5378271782000718,64.93366798135533,96.88060236643959,0.5736823234134099,96.77303693079958,97.09573323771961,95.33883112226604,97.59770527070634,99.64144854786662,6.722839727500897,10.290426676228039,44.07142857142857,1.1652922194334887,82.61025457153102,98.88849049838652,0.95016134815346,97.7411258515597,94.04804589458587,30.892857142857146,70.63463607027607,98.42237361061312,99.21118680530657,98.38651846539979,95.4822517031194,97.84869128719971,97.02402294729293,98.06382215847974,92.07142857142857,26.396848137535816,92.61384008605235,52.45607744711366,57.24070450097848,13.94351090454058,18.05157593123209,23.850574712643677,52.24839400428265,11.416184971098266,13.034111310592458,1.552346570397112,45.347146492184656,10.679258990192517,89.83842010771993,6.840215439856373,3.429084380610413,10.987432675044884,92.64969523126568,97.49013983506633,97.7411258515597,5.39568345323741,0.47067342505430854,77.85355348169418,41.02656137832017,22.621184919210055,88.16780207959842,90.34804449228561,99.8189717595945,6.101938262742283
1688,Marco Komenda,27,Holstein Kiel,Bundesliga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,DF,CB,left,16.73804425410421,6.711888611210282,71.62604583484904,72.46324847615632,84.25959125134457,25.85155969881678,19.361778415202583,67.98135532448907,64.07314449623522,20.043026174256006,26.747938329150234,36.60810326281821,25.026891358910003,82.71782000717103,36.642857142857146,62.88992470419505,54.033703836500536,60.45177482968806,70.88562208676944,48.04589458587307,90.21154535675869,48.32142857142857,89.45858730727859,15.919684474722123,31.122266045177483,8.246683399067766,67.62280387235569,26.317676586590178,19.541054141269274,20.29401219074937,22.214285714285715,26.396848137535816,48.87056292577985,82.64610971674435,,42.652842331069,92.0487106017192,82.61494252873564,31.47751605995717,32.947976878612714,73.71633752244165,72.74368231046931,73.46419483824064,39.73846712677079,19.605026929982046,28.617594254937163,47.03770197486535,88.1508078994614,28.71997131588383,60.3083542488347,13.338114019361779,17.66187050359712,94.1346850108617,16.295764536970566,42.354630294328786,98.74326750448833,79.06059519541054,8.467886616433441,39.50036205648081,97.91816223977028
1689,Marco Matias,35,SC Farense,Primeira Liga,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,FW-MF,,,63.668807994289786,65.94073545162442,55.110949436158606,10.147006095374685,41.19756185012549,53.60344209394048,86.05234851201148,78.12836141986375,21.87163858013625,48.58372176407315,71.38759411975619,53.137325206167084,87.73754033703837,80.92506274650412,59.53571428571428,68.9494442452492,50.41233416995339,76.83757619218358,42.16565077088562,66.3320186446755,27.680172104697025,45.82142857142858,37.46862674793833,58.40803155252778,60.88203657224812,58.2287558264611,30.54858372176407,58.87414844030119,65.68662603083543,63.60702760846182,85.96428571428572,91.15329512893983,55.001792757260674,27.465041233416997,35.76320939334638,67.10761530210941,11.067335243553009,68.89367816091954,41.32762312633833,17.08815028901734,18.34829443447038,12.382671480144404,37.222828062522716,89.57500908100255,42.010771992818675,48.25852782764811,54.57809694793537,90.05385996409335,72.28397275008965,39.97848691287199,55.32448906418072,29.10071942446043,32.367849384503984,74.12060301507537,53.44580043072506,34.614003590664275,46.50412334169953,66.27197703623968,43.591600289645186,20.028715003589376
1690,Marco Rente,27,Groningen,Eredivisie,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,DF,CB,right,16.202712348322628,36.23705819350232,51.25500181884321,14.593044101828612,96.9881678020796,61.13302258874148,12.656866260308355,57.94191466475439,90.85693797059878,9.609178917174614,7.708856220867695,73.53890283255647,43.52814628899247,81.49874506991753,92.71428571428572,95.4822517031194,53.280745787020436,2.6712083183936897,92.2911437791323,85.47866618859807,94.47830763714593,98.0,96.62961634994622,14.44962352097526,56.435998565794186,24.84761563284331,94.47830763714593,67.1566869845823,23.843671566869844,13.302258874148439,60.03571428571428,26.396848137535816,94.62172821799928,93.94048045894586,,29.13836253128352,43.51719197707736,21.479885057471265,79.58600999286224,64.77601156069365,74.7576301615799,68.19494584837545,63.94038531443111,10.679258990192517,37.881508078994614,36.983842010771994,99.53321364452424,91.8491921005386,94.22732162065256,85.47866618859807,37.002509860164935,46.2589928057554,87.54525706010138,23.00789662598708,89.62670495333812,93.82405745062836,96.23520975259949,4.05453893074991,0.9051412020275164,94.83129935391243
1691,Marco Richter,26,Hamburger SV,2,2,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,FW-MF,AM,,72.84082798001428,88.68261335237415,37.28628592215351,64.46755109358193,27.17820007171029,50.34062387952672,69.7024022947293,60.38006453926138,15.883829329508783,77.16027249910363,79.13230548583722,72.10469702402294,62.67479383291502,22.66045177482969,31.71428571428571,22.80387235568304,28.54069558981714,47.40050197203299,29.47292936536393,42.30907135173897,17.89171746145572,36.035714285714285,22.875582646109716,44.7830763714593,52.491932592327,66.08103262818214,13.553244890641809,44.245249193259234,62.96163499462173,51.344567945500174,70.85714285714285,26.396848137535816,37.934743635711726,21.046970240229474,,58.70575616732213,52.07736389684814,37.60775862068966,30.228408279800146,18.858381502890172,4.560143626570916,11.335740072202166,27.40821519447474,79.1863421721758,64.95511669658886,84.70377019748653,86.42728904847397,87.61220825852783,69.30799569738258,21.190390821082826,47.29293653639297,68.56115107913669,25.09051412020275,69.8851399856425,31.26346015793252,40.07181328545781,19.325923269989243,68.35306781485468,66.2201303403331,12.239770279971285
1692,Marco Sala,25,Como,Serie A,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,24.30406852248394,17.065333809353803,28.883230265551106,21.2621011115095,50.37647902474005,65.43564001434206,46.03800645392614,89.35102187163858,60.3083542488347,34.63607027608462,53.85442811043385,36.249551810684835,35.353173180351384,48.368590892793115,74.25,76.12047328791681,50.842595912513445,62.53137325206167,68.87773395482252,73.25206167084977,60.91789171746146,75.07142857142857,65.93761204732878,59.66296163499463,43.85084259591252,42.09394048045895,56.97382574399427,70.4553603442094,50.44818931516672,55.93402653280746,33.32142857142858,62.89398280802292,46.36070276084618,22.05091430620294,,7.615302109402931,44.269340974212035,4.849137931034483,43.683083511777305,12.536127167630056,34.00359066427289,39.42238267148014,38.713195201744824,63.82128586996004,53.644524236983834,6.840215439856373,29.730700179533216,66.14003590664272,83.75761921835783,66.04517748296881,57.90605951954105,59.96402877697842,68.75452570601014,73.65398420674802,75.62814070351759,73.78815080789947,65.39978486912872,42.44707570864729,26.57494569152788,73.58219669777458
1693,Marcos Alonso,33,Celta Vigo,La Liga,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,DF-MF,DM-FB-WM,left,63.91862955032121,61.763655837201,20.66205893052019,76.1921835783435,38.90283255647186,39.11796342775188,28.75582646109717,69.7024022947293,40.37289351021872,73.14449623520976,28.684116170670492,55.32448906418072,38.83112226604518,26.604517748296878,36.285714285714285,47.36464682681965,23.126568662603084,34.564359985657944,39.404804589458585,32.915023305844386,40.33703836500538,53.85714285714286,59.87809250627465,58.192900681247764,48.76299749013984,23.55683040516314,56.86626030835424,54.822517031193975,40.7314449623521,59.519541054141264,26.21428571428571,74.2836676217765,41.08999641448548,56.50770885622087,,88.66642831605292,64.18338108882521,87.24856321839081,9.350463954318345,31.430635838150287,67.43267504488331,79.45848375451263,49.14576517629953,56.84707591718126,23.123877917414724,27.324955116696586,56.37342908438061,36.193895870736085,65.47149515955539,41.735389028325564,43.85084259591252,44.67625899280576,65.13396089790007,52.76381909547738,72.46949030868629,56.80430879712747,43.31301541771244,48.33153928955867,28.16799420709631,71.71572146446519
1694,Marcos André,27,Valladolid,La Liga,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,81.40613847251963,82.6490539093181,44.59803564932703,16.493366798135533,5.987809250627465,24.16636787378989,77.30369307995697,16.70849766941556,4.195051989960559,39.94263176765866,69.48727142344926,55.862316242380786,85.08425959125134,61.348153460021514,12.964285714285714,9.860164933667981,6.418070993187522,67.69451416278235,6.920043026174256,46.790964503406244,31.73180351380423,12.142857142857142,28.863391896737184,37.61204732879168,66.36787378988885,64.3599856579419,10.254571531014701,42.63176765865902,70.56292577984941,53.71100752958049,81.96428571428571,94.37679083094555,5.880243814987451,77.411258515597,19.275929549902152,46.40686449767608,54.9785100286533,59.94971264367817,87.04496788008565,34.104046242774565,2.9443447037701973,30.03610108303249,35.51435841512177,46.276788957500905,56.98384201077199,89.98204667863556,89.04847396768402,24.95511669658887,18.64467551093582,4.015776263893868,47.40050197203299,67.4820143884892,3.222302679217958,84.49389806173726,61.98851399856425,10.197486535008975,13.947651487988526,89.8815931108719,95.80014482259233,3.553481694185212
1695,Marcos Llorente,29,Atlético Madrid,La Liga,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,DF-FW-MF,CM,right,62.84796573875803,55.5872902534809,22.4081484176064,89.20760129078523,28.002868411617065,56.97382574399427,69.20043026174257,62.31624238078164,33.27357475797777,64.64682681964862,53.244890641807096,20.29401219074937,38.472570813911794,53.137325206167084,51.74999999999999,35.96271064897813,50.017927572606666,45.213338114019365,40.7314449623521,48.15346002151309,41.19756185012549,47.25,32.269630692004306,40.229472929365365,49.0139835066332,39.26138400860523,28.576550735030477,51.882395123700256,60.70276084618143,51.846539978486916,22.892857142857142,56.98424068767909,32.915023305844386,15.668698458228755,,87.37933500178762,32.127507163323784,77.94540229885058,26.802284082798,80.88872832369943,58.81508078994614,29.819494584837546,74.88186114140312,40.065383218307296,55.58348294434471,36.58886894075404,51.561938958707366,24.20107719928187,38.11401936177842,30.333452850484043,46.53997848691287,68.48920863309353,54.81535119478639,66.94185211773151,47.63101220387653,31.382405745062837,29.078522768017212,57.40940078937926,53.94641564083997,55.56353194544149
1696,Marcos López,24,FC Copenhagen,Danish Superliga,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,DF-MF,FB,left,60.45681655960029,46.16208496965369,,55.611330225887414,54.033703836500536,95.58981713875941,3.442093940480459,96.62961634994622,15.274291860882036,89.10003585514521,7.708856220867695,4.517748296880603,98.42237361061312,10.290426676228039,84.28571428571429,1.1652922194334887,1.003944065973467,2.6712083183936897,0.95016134815346,38.472570813911794,3.60344209394048,41.10714285714286,77.44711366081033,70.4553603442094,37.683757619218355,1.254930082466834,37.36106131229832,36.46468268196486,68.66260308354248,85.9806382215848,84.75,26.396848137535816,1.7927572606669058,24.77590534241664,,50.160886664283154,23.54942693409742,14.403735632183908,7.815845824411134,91.41979768786128,55.870736086175945,18.95306859205776,0.5816066884769174,10.679258990192517,4.631956912028725,6.840215439856373,3.429084380610413,46.768402154398565,93.00824668339907,68.44747221226245,16.2782359268555,99.69424460431655,,43.39554917444365,58.65039483129936,33.931777378815084,31.050555754750807,60.028704700394684,,68.23402727925341
